datetime,signal,instrument,strike,entry,exit,pnl
2023-07-03 14:30:00+05:30,1,NIFTY06JUL2319300CE,19300.0,93.6,94.1,0.5
2023-07-03 14:45:00+05:30,-1,NIFTY06JUL2319300CE,19300.0,86.5,87.85,-1.3499999999999943
2023-07-03 15:10:00+05:30,1,NIFTY06JUL2319300CE,19300.0,82.5,81.35,-1.1500000000000057
2023-07-04 09:40:00+05:30,-1,NIFTY06JUL2319350CE,19350.0,74.25,76.75,-2.5
2023-07-04 10:45:00+05:30,1,NIFTY06JUL2319350CE,19350.0,65.4,65.95,0.5499999999999972
2023-07-04 11:05:00+05:30,-1,NIFTY06JUL2319350CE,19350.0,62.05,62.9,-0.8500000000000014
2023-07-04 11:10:00+05:30,1,NIFTY06JUL2319350CE,19350.0,65.75,65.25,-0.5
2023-07-04 11:40:00+05:30,-1,NIFTY06JUL2319350CE,19350.0,63.2,63.4,-0.19999999999999574
2023-07-04 11:50:00+05:30,1,NIFTY06JUL2319350CE,19350.0,70.3,68.9,-1.3999999999999915
2023-07-04 12:40:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,57.95,58.4,-0.44999999999999574
2023-07-04 12:45:00+05:30,1,NIFTY06JUL2319400CE,19400.0,60.2,60.75,0.5499999999999972
2023-07-04 12:50:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,57.35,59.0,-1.6499999999999986
2023-07-04 13:20:00+05:30,1,NIFTY06JUL2319400CE,19400.0,65.4,67.25,1.8499999999999943
2023-07-04 13:45:00+05:30,-1,NIFTY06JUL2319450CE,19450.0,51.0,51.1,-0.10000000000000142
2023-07-04 14:45:00+05:30,1,NIFTY06JUL2319400CE,19400.0,55.95,54.65,-1.3000000000000043
2023-07-04 14:55:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,52.45,52.55,-0.09999999999999432
2023-07-04 15:00:00+05:30,1,NIFTY06JUL2319400CE,19400.0,52.4,49.85,-2.549999999999997
2023-07-04 15:25:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,50.0,50.15,-0.14999999999999858
2023-07-05 09:25:00+05:30,1,NIFTY06JUL2319350CE,19350.0,93.25,93.1,-0.15000000000000568
2023-07-05 09:45:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,46.45,45.25,1.2000000000000028
2023-07-05 10:15:00+05:30,1,NIFTY06JUL2319400CE,19400.0,55.0,53.0,-2.0
2023-07-05 10:25:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,49.6,48.3,1.3000000000000043
2023-07-05 10:50:00+05:30,1,NIFTY06JUL2319400CE,19400.0,52.0,52.65,0.6499999999999986
2023-07-05 11:10:00+05:30,-1,NIFTY06JUL2319350CE,19350.0,78.55,77.8,0.75
2023-07-05 11:30:00+05:30,1,NIFTY06JUL2319350CE,19350.0,77.9,84.7,6.799999999999997
2023-07-05 12:20:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,51.05,50.5,0.5499999999999972
2023-07-05 13:15:00+05:30,1,NIFTY06JUL2319400CE,19400.0,50.7,50.1,-0.6000000000000014
2023-07-05 13:30:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,38.65,37.45,1.1999999999999957
2023-07-05 13:50:00+05:30,1,NIFTY06JUL2319400CE,19400.0,40.3,41.05,0.75
2023-07-05 14:35:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,39.05,36.7,2.3499999999999943
2023-07-05 15:05:00+05:30,1,NIFTY06JUL2319350CE,19350.0,52.2,55.4,3.1999999999999957
2023-07-06 09:40:00+05:30,-1,NIFTY06JUL2319400CE,19400.0,43.0,41.6,1.3999999999999986
2023-07-06 09:50:00+05:30,1,NIFTY06JUL2319400CE,19400.0,43.5,43.8,0.29999999999999716
2023-07-06 10:40:00+05:30,-1,NIFTY06JUL2319450CE,19450.0,37.1,36.75,0.3500000000000014
2023-07-06 11:05:00+05:30,1,NIFTY06JUL2319450CE,19450.0,43.65,43.5,-0.14999999999999858
2023-07-06 11:15:00+05:30,-1,NIFTY06JUL2319450CE,19450.0,39.25,40.75,-1.5
2023-07-06 11:35:00+05:30,1,NIFTY06JUL2319450CE,19450.0,42.9,42.9,0.0
2023-07-06 11:50:00+05:30,-1,NIFTY06JUL2319450CE,19450.0,38.95,39.95,-1.0
2023-07-06 12:55:00+05:30,1,NIFTY06JUL2319450CE,19450.0,33.1,35.5,2.3999999999999986
2023-07-06 13:20:00+05:30,-1,NIFTY06JUL2319450CE,19450.0,27.65,25.7,1.9499999999999993
2023-07-06 13:55:00+05:30,1,NIFTY06JUL2319450CE,19450.0,30.1,29.0,-1.1000000000000014
2023-07-06 15:10:00+05:30,-1,NIFTY06JUL2319500CE,19500.0,6.0,4.3,1.7000000000000002
2023-07-06 15:15:00+05:30,1,NIFTY06JUL2319500CE,19500.0,6.4,4.95,-1.4500000000000002
2023-07-06 15:25:00+05:30,-1,NIFTY06JUL2319500CE,19500.0,0.1,0.1,-0.0
2023-07-07 09:40:00+05:30,1,NIFTY13JUL2319500CE,19500.0,93.4,95.25,1.8499999999999943
2023-07-07 10:15:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,97.8,95.1,2.700000000000003
2023-07-07 11:20:00+05:30,1,NIFTY13JUL2319450CE,19450.0,90.55,90.2,-0.3499999999999943
2023-07-07 11:30:00+05:30,-1,NIFTY13JUL2319400CE,19400.0,98.25,100.75,-2.5
2023-07-07 11:55:00+05:30,1,NIFTY13JUL2319400CE,19400.0,97.8,99.15,1.3500000000000085
2023-07-07 12:05:00+05:30,-1,NIFTY13JUL2319350CE,19350.0,106.4,112.85,-6.449999999999989
2023-07-07 12:20:00+05:30,1,NIFTY13JUL2319400CE,19400.0,91.7,87.0,-4.700000000000003
2023-07-07 12:35:00+05:30,-1,NIFTY13JUL2319350CE,19350.0,106.05,106.35,-0.29999999999999716
2023-07-07 12:50:00+05:30,1,NIFTY13JUL2319350CE,19350.0,112.15,110.7,-1.4500000000000028
2023-07-07 13:15:00+05:30,-1,NIFTY13JUL2319350CE,19350.0,104.35,104.3,0.04999999999999716
2023-07-07 13:25:00+05:30,1,NIFTY13JUL2319350CE,19350.0,112.45,112.5,0.04999999999999716
2023-07-07 13:45:00+05:30,-1,NIFTY13JUL2319350CE,19350.0,106.15,98.85,7.300000000000011
2023-07-07 13:55:00+05:30,1,NIFTY13JUL2319350CE,19350.0,112.6,111.0,-1.5999999999999943
2023-07-07 15:00:00+05:30,-1,NIFTY13JUL2319400CE,19400.0,95.4,78.45,16.950000000000003
2023-07-10 09:20:00+05:30,1,NIFTY13JUL2319400CE,19400.0,74.2,70.55,-3.6500000000000057
2023-07-10 10:55:00+05:30,-1,NIFTY13JUL2319400CE,19400.0,93.5,94.3,-0.7999999999999972
2023-07-10 12:20:00+05:30,1,NIFTY13JUL2319350CE,19350.0,92.65,95.45,2.799999999999997
2023-07-10 14:05:00+05:30,-1,NIFTY13JUL2319400CE,19400.0,66.75,66.05,0.7000000000000028
2023-07-10 15:20:00+05:30,1,NIFTY13JUL2319350CE,19350.0,82.2,83.3,1.0999999999999943
2023-07-11 10:15:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,48.85,48.7,0.14999999999999858
2023-07-11 10:40:00+05:30,1,NIFTY13JUL2319500CE,19500.0,54.2,54.65,0.44999999999999574
2023-07-11 11:05:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,55.85,56.05,-0.19999999999999574
2023-07-11 11:15:00+05:30,1,NIFTY13JUL2319500CE,19500.0,59.8,59.85,0.05000000000000426
2023-07-11 11:35:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,60.15,60.45,-0.30000000000000426
2023-07-11 12:00:00+05:30,1,NIFTY13JUL2319500CE,19500.0,68.5,68.2,-0.29999999999999716
2023-07-11 12:15:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,59.8,57.9,1.8999999999999986
2023-07-11 13:00:00+05:30,1,NIFTY13JUL2319500CE,19500.0,60.65,62.2,1.5500000000000043
2023-07-11 13:10:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,53.2,53.75,-0.5499999999999972
2023-07-11 13:20:00+05:30,1,NIFTY13JUL2319500CE,19500.0,56.15,57.15,1.0
2023-07-11 13:30:00+05:30,-1,NIFTY13JUL2319500CE,19500.0,48.2,50.6,-2.3999999999999986
2023-07-11 14:40:00+05:30,1,NIFTY13JUL2319450CE,19450.0,57.7,57.4,-0.30000000000000426
2023-07-11 15:10:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,49.35,48.4,0.9500000000000028
2023-07-11 15:25:00+05:30,1,NIFTY13JUL2319450CE,19450.0,62.0,62.2,0.20000000000000284
2023-07-12 10:20:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,49.35,47.05,2.3000000000000043
2023-07-12 10:40:00+05:30,1,NIFTY13JUL2319450CE,19450.0,59.5,60.85,1.3500000000000014
2023-07-12 11:15:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,56.85,55.65,1.2000000000000028
2023-07-12 12:20:00+05:30,1,NIFTY13JUL2319400CE,19400.0,62.55,62.0,-0.5499999999999972
2023-07-12 12:25:00+05:30,-1,NIFTY13JUL2319400CE,19400.0,62.3,60.0,2.299999999999997
2023-07-12 12:30:00+05:30,1,NIFTY13JUL2319400CE,19400.0,66.5,66.5,0.0
2023-07-12 13:40:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,43.85,43.0,0.8500000000000014
2023-07-12 13:50:00+05:30,1,NIFTY13JUL2319450CE,19450.0,52.45,54.0,1.5499999999999972
2023-07-12 14:15:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,44.45,45.5,-1.0499999999999972
2023-07-12 14:35:00+05:30,1,NIFTY13JUL2319450CE,19450.0,52.3,55.75,3.450000000000003
2023-07-12 14:55:00+05:30,-1,NIFTY13JUL2319450CE,19450.0,47.8,48.65,-0.8500000000000014
2023-07-17 09:25:00+05:30,-1,NIFTY2372019600CE,19600.0,73.4,73.9,-0.5
2023-07-17 09:55:00+05:30,1,NIFTY2372019600CE,19600.0,87.45,84.6,-2.8500000000000085
2023-07-17 10:00:00+05:30,-1,NIFTY2372019600CE,19600.0,85.95,82.75,3.200000000000003
2023-07-17 10:05:00+05:30,1,NIFTY2372019600CE,19600.0,93.9,94.8,0.8999999999999915
2023-07-17 10:25:00+05:30,-1,NIFTY2372019650CE,19650.0,62.85,60.9,1.9500000000000028
2023-07-17 11:00:00+05:30,1,NIFTY2372019600CE,19600.0,93.7,92.9,-0.7999999999999972
2023-07-17 11:10:00+05:30,-1,NIFTY2372019650CE,19650.0,66.65,65.8,0.8500000000000085
2023-07-17 11:55:00+05:30,1,NIFTY2372019600CE,19600.0,89.35,88.15,-1.1999999999999886
2023-07-17 12:00:00+05:30,-1,NIFTY2372019600CE,19600.0,91.0,90.65,0.3499999999999943
2023-07-17 12:05:00+05:30,1,NIFTY2372019600CE,19600.0,91.3,91.8,0.5
2023-07-17 12:45:00+05:30,-1,NIFTY2372019600CE,19600.0,96.55,99.4,-2.8500000000000085
2023-07-17 12:55:00+05:30,1,NIFTY2372019650CE,19650.0,72.95,71.85,-1.1000000000000085
2023-07-17 13:35:00+05:30,-1,NIFTY2372019650CE,19650.0,73.9,75.5,-1.5999999999999943
2023-07-17 13:45:00+05:30,1,NIFTY2372019650CE,19650.0,80.2,79.45,-0.75
2023-07-17 14:10:00+05:30,-1,NIFTY2372019650CE,19650.0,82.7,80.1,2.6000000000000085
2023-07-17 14:40:00+05:30,1,NIFTY2372019650CE,19650.0,83.9,82.55,-1.3500000000000085
2023-07-18 09:20:00+05:30,1,NIFTY2372019800CE,19800.0,63.15,64.25,1.1000000000000014
2023-07-18 09:35:00+05:30,-1,NIFTY2372019800CE,19800.0,54.95,55.65,-0.6999999999999957
2023-07-18 10:30:00+05:30,1,NIFTY2372019800CE,19800.0,60.95,57.8,-3.1500000000000057
2023-07-18 10:40:00+05:30,-1,NIFTY2372019750CE,19750.0,84.45,84.15,0.29999999999999716
2023-07-18 10:55:00+05:30,1,NIFTY2372019800CE,19800.0,64.55,64.6,0.04999999999999716
2023-07-18 11:20:00+05:30,-1,NIFTY2372019800CE,19800.0,64.65,66.8,-2.1499999999999915
2023-07-18 12:30:00+05:30,1,NIFTY2372019700CE,19700.0,93.55,100.05,6.5
2023-07-18 13:05:00+05:30,-1,NIFTY2372019700CE,19700.0,83.45,89.4,-5.950000000000003
2023-07-18 13:25:00+05:30,1,NIFTY2372019750CE,19750.0,68.6,66.4,-2.1999999999999886
2023-07-18 14:20:00+05:30,-1,NIFTY2372019750CE,19750.0,64.65,62.3,2.3500000000000085
2023-07-18 14:45:00+05:30,1,NIFTY2372019750CE,19750.0,67.95,68.1,0.14999999999999147
2023-07-18 14:50:00+05:30,-1,NIFTY2372019750CE,19750.0,64.4,62.3,2.1000000000000085
2023-07-18 15:10:00+05:30,1,NIFTY2372019750CE,19750.0,72.65,71.75,-0.9000000000000057
2023-07-19 09:50:00+05:30,-1,NIFTY2372019800CE,19800.0,65.6,65.7,-0.10000000000000853
2023-07-19 09:55:00+05:30,1,NIFTY2372019800CE,19800.0,73.05,78.2,5.150000000000006
2023-07-19 10:10:00+05:30,-1,NIFTY2372019800CE,19800.0,72.9,77.9,-5.0
2023-07-19 11:45:00+05:30,1,NIFTY2372019750CE,19750.0,65.6,64.0,-1.5999999999999943
2023-07-19 11:55:00+05:30,-1,NIFTY2372019750CE,19750.0,61.25,60.45,0.7999999999999972
2023-07-19 12:05:00+05:30,1,NIFTY2372019750CE,19750.0,67.1,65.7,-1.3999999999999915
2023-07-19 13:30:00+05:30,-1,NIFTY2372019800CE,19800.0,41.6,41.85,-0.25
2023-07-19 13:45:00+05:30,1,NIFTY2372019800CE,19800.0,47.2,49.65,2.4499999999999957
2023-07-19 14:15:00+05:30,-1,NIFTY2372019800CE,19800.0,47.5,44.45,3.049999999999997
2023-07-19 14:55:00+05:30,1,NIFTY2372019800CE,19800.0,47.45,49.8,2.3499999999999943
2023-07-20 09:20:00+05:30,-1,NIFTY2372019850CE,19850.0,25.05,23.85,1.1999999999999993
2023-07-20 10:20:00+05:30,1,NIFTY2372019800CE,19800.0,49.45,45.1,-4.350000000000001
2023-07-20 11:20:00+05:30,-1,NIFTY2372019800CE,19800.0,47.85,49.95,-2.1000000000000014
2023-07-20 11:35:00+05:30,1,NIFTY2372019850CE,19850.0,30.65,28.85,-1.7999999999999972
2023-07-20 13:05:00+05:30,-1,NIFTY2372019900CE,19900.0,29.95,32.5,-2.5500000000000007
2023-07-20 13:20:00+05:30,1,NIFTY2372019900CE,19900.0,36.6,35.35,-1.25
2023-07-20 13:40:00+05:30,-1,NIFTY2372019900CE,19900.0,26.25,25.85,0.3999999999999986
2023-07-20 14:00:00+05:30,1,NIFTY2372019900CE,19900.0,42.15,49.05,6.899999999999999
2023-07-20 14:45:00+05:30,-1,NIFTY2372019950CE,19950.0,22.3,27.9,-5.599999999999998
2023-07-20 15:10:00+05:30,1,NIFTY2372019950CE,19950.0,34.2,35.65,1.4499999999999957
2023-07-21 10:00:00+05:30,1,NIFTY23JUL19850CE,19850.0,131.2,128.35,-2.8499999999999943
2023-07-21 10:10:00+05:30,-1,NIFTY23JUL19850CE,19850.0,122.5,120.0,2.5
2023-07-21 11:00:00+05:30,1,NIFTY23JUL19800CE,19800.0,134.0,131.9,-2.0999999999999943
2023-07-21 11:10:00+05:30,-1,NIFTY23JUL19800CE,19800.0,125.2,123.2,2.0
2023-07-21 11:45:00+05:30,1,NIFTY23JUL19800CE,19800.0,126.05,122.0,-4.049999999999997
2023-07-21 12:00:00+05:30,-1,NIFTY23JUL19800CE,19800.0,116.8,116.5,0.29999999999999716
2023-07-21 12:40:00+05:30,1,NIFTY23JUL19750CE,19750.0,138.7,137.15,-1.549999999999983
2023-07-21 14:05:00+05:30,-1,NIFTY23JUL19800CE,19800.0,109.3,107.6,1.7000000000000028
2023-07-21 15:15:00+05:30,1,NIFTY23JUL19700CE,19700.0,151.4,158.05,6.650000000000006
2023-07-24 09:25:00+05:30,-1,NIFTY23JUL19750CE,19750.0,91.25,92.1,-0.8499999999999943
2023-07-24 09:40:00+05:30,1,NIFTY23JUL19750CE,19750.0,100.95,105.6,4.6499999999999915
2023-07-24 09:45:00+05:30,-1,NIFTY23JUL19750CE,19750.0,90.15,88.2,1.9500000000000028
2023-07-24 10:05:00+05:30,1,NIFTY23JUL19700CE,19700.0,124.1,128.65,4.550000000000011
2023-07-24 11:00:00+05:30,-1,NIFTY23JUL19750CE,19750.0,115.4,117.2,-1.7999999999999972
2023-07-24 12:15:00+05:30,1,NIFTY23JUL19700CE,19700.0,105.4,109.4,4.0
2023-07-24 13:35:00+05:30,-1,NIFTY23JUL19750CE,19750.0,98.6,97.05,1.5499999999999972
2023-07-24 13:55:00+05:30,1,NIFTY23JUL19750CE,19750.0,104.6,101.8,-2.799999999999997
2023-07-24 14:10:00+05:30,-1,NIFTY23JUL19750CE,19750.0,87.0,89.0,-2.0
2023-07-25 09:20:00+05:30,1,NIFTY23JUL19700CE,19700.0,86.4,84.45,-1.9500000000000028
2023-07-25 09:50:00+05:30,-1,NIFTY23JUL19700CE,19700.0,72.85,73.4,-0.5500000000000114
2023-07-25 10:10:00+05:30,1,NIFTY23JUL19700CE,19700.0,80.15,81.1,0.9499999999999886
2023-07-25 10:10:00+05:30,1,NIFTY23JUL19850PE,19850.0,182.2,179.65,-2.549999999999983
2023-07-25 10:20:00+05:30,-1,NIFTY23JUL19650CE,19650.0,99.45,99.45,-0.0
2023-07-25 10:45:00+05:30,1,NIFTY23JUL19700CE,19700.0,77.0,78.4,1.4000000000000057
2023-07-25 11:05:00+05:30,-1,NIFTY23JUL19650CE,19650.0,90.7,89.5,1.2000000000000028
2023-07-25 11:20:00+05:30,1,NIFTY23JUL19650CE,19650.0,97.45,97.6,0.14999999999999147
2023-07-25 11:35:00+05:30,-1,NIFTY23JUL19650CE,19650.0,95.9,97.6,-1.6999999999999886
2023-07-25 12:00:00+05:30,1,NIFTY23JUL19650CE,19650.0,97.75,97.2,-0.5499999999999972
2023-07-25 12:55:00+05:30,-1,NIFTY23JUL19700CE,19700.0,75.05,76.85,-1.7999999999999972
2023-07-25 13:05:00+05:30,1,NIFTY23JUL19700CE,19700.0,76.25,76.1,-0.15000000000000568
2023-07-25 13:15:00+05:30,-1,NIFTY23JUL19700CE,19700.0,64.85,64.25,0.5999999999999943
2023-07-25 13:50:00+05:30,1,NIFTY23JUL19650CE,19650.0,85.65,82.0,-3.6500000000000057
2023-07-25 15:10:00+05:30,-1,NIFTY23JUL19700CE,19700.0,59.6,57.25,2.3500000000000014
2023-07-26 09:20:00+05:30,1,NIFTY23JUL19750CE,19750.0,49.45,49.9,0.44999999999999574
2023-07-26 10:20:00+05:30,-1,NIFTY23JUL19800CE,19800.0,64.6,66.5,-1.9000000000000057
2023-07-26 11:55:00+05:30,1,NIFTY23JUL19800CE,19800.0,62.45,62.6,0.14999999999999858
2023-07-26 12:35:00+05:30,-1,NIFTY23JUL19800CE,19800.0,62.7,61.05,1.6500000000000057
2023-07-26 13:25:00+05:30,1,NIFTY23JUL19800CE,19800.0,59.8,61.3,1.5
2023-07-26 13:50:00+05:30,-1,NIFTY23JUL19800CE,19800.0,57.9,59.25,-1.3500000000000014
2023-07-26 14:10:00+05:30,1,NIFTY23JUL19800CE,19800.0,59.85,59.0,-0.8500000000000014
2023-07-26 14:15:00+05:30,-1,NIFTY23JUL19800CE,19800.0,56.35,57.55,-1.1999999999999957
2023-07-26 14:20:00+05:30,1,NIFTY23JUL19800CE,19800.0,59.25,62.65,3.3999999999999986
2023-07-26 14:45:00+05:30,-1,NIFTY23JUL19800CE,19800.0,54.7,55.3,-0.5999999999999943
2023-07-26 15:15:00+05:30,1,NIFTY23JUL19800CE,19800.0,44.7,42.85,-1.8500000000000014
2023-07-27 09:20:00+05:30,1,NIFTY23JUL19850CE,19850.0,53.1,50.95,-2.1499999999999986
2023-07-27 09:55:00+05:30,-1,NIFTY23JUL19800CE,19800.0,60.85,64.05,-3.1999999999999957
2023-07-27 11:50:00+05:30,1,NIFTY23JUL19750CE,19750.0,30.75,27.75,-3.0
2023-07-27 12:35:00+05:30,-1,NIFTY23JUL19750CE,19750.0,29.75,29.3,0.4499999999999993
2023-07-27 12:50:00+05:30,1,NIFTY23JUL19750CE,19750.0,35.6,37.35,1.75
2023-07-27 13:05:00+05:30,-1,NIFTY23JUL19750CE,19750.0,20.65,22.55,-1.9000000000000021
2023-07-27 13:15:00+05:30,1,NIFTY23JUL19700CE,19700.0,60.0,61.85,1.8500000000000014
2023-07-27 13:35:00+05:30,-1,NIFTY23JUL19700CE,19700.0,31.05,34.45,-3.400000000000002
2023-07-27 14:00:00+05:30,1,NIFTY23JUL19700CE,19700.0,33.5,31.15,-2.3500000000000014
2023-07-27 14:25:00+05:30,-1,NIFTY23JUL19700CE,19700.0,11.7,12.1,-0.40000000000000036
2023-07-27 15:05:00+05:30,1,NIFTY23JUL19650CE,19650.0,1.85,2.0,0.1499999999999999
2023-07-28 09:25:00+05:30,-1,NIFTY2380319600CE,19600.0,134.75,134.15,0.5999999999999943
2023-07-28 09:40:00+05:30,1,NIFTY2380319650CE,19650.0,118.4,119.15,0.75
2023-07-28 10:10:00+05:30,-1,NIFTY2380319600CE,19600.0,128.6,130.95,-2.3499999999999943
2023-07-28 10:40:00+05:30,1,NIFTY2380319650CE,19650.0,102.6,102.3,-0.29999999999999716
2023-07-28 11:05:00+05:30,-1,NIFTY2380319600CE,19600.0,126.5,124.25,2.25
2023-07-28 12:00:00+05:30,1,NIFTY2380319600CE,19600.0,112.1,109.85,-2.25
2023-07-28 12:10:00+05:30,-1,NIFTY2380319600CE,19600.0,105.9,106.3,-0.3999999999999915
2023-07-28 12:30:00+05:30,1,NIFTY2380319600CE,19600.0,107.35,106.7,-0.6499999999999915
2023-07-28 13:00:00+05:30,-1,NIFTY2380319600CE,19600.0,109.8,113.3,-3.5
2023-07-28 13:05:00+05:30,1,NIFTY2380319600CE,19600.0,117.95,120.0,2.049999999999997
2023-07-28 13:30:00+05:30,-1,NIFTY2380319600CE,19600.0,107.2,106.45,0.75
2023-07-28 14:05:00+05:30,1,NIFTY2380319600CE,19600.0,102.5,102.7,0.20000000000000284
2023-07-28 14:40:00+05:30,-1,NIFTY2380319600CE,19600.0,109.0,112.6,-3.5999999999999943
2023-07-28 14:50:00+05:30,1,NIFTY2380319600CE,19600.0,121.65,122.4,0.75
2023-07-31 09:40:00+05:30,1,NIFTY2380319650CE,19650.0,95.5,96.85,1.3499999999999943
2023-07-31 10:35:00+05:30,-1,NIFTY2380319700CE,19700.0,79.3,78.9,0.3999999999999915
2023-07-31 10:45:00+05:30,1,NIFTY2380319700CE,19700.0,88.7,91.55,2.8499999999999943
2023-07-31 11:15:00+05:30,-1,NIFTY2380319700CE,19700.0,91.2,89.6,1.6000000000000085
2023-07-31 11:30:00+05:30,1,NIFTY2380319700CE,19700.0,105.75,104.85,-0.9000000000000057
2023-07-31 11:45:00+05:30,-1,NIFTY2380319700CE,19700.0,104.6,105.95,-1.3500000000000085
2023-07-31 12:55:00+05:30,1,NIFTY2380319700CE,19700.0,91.65,93.45,1.7999999999999972
2023-07-31 14:00:00+05:30,-1,NIFTY2380319700CE,19700.0,91.85,95.4,-3.5500000000000114
2023-07-31 14:10:00+05:30,1,NIFTY2380319700CE,19700.0,100.5,99.3,-1.2000000000000028
2023-07-31 14:15:00+05:30,-1,NIFTY2380319700CE,19700.0,95.0,97.15,-2.1500000000000057
2023-07-31 14:35:00+05:30,1,NIFTY2380319700CE,19700.0,98.8,97.2,-1.5999999999999943
2023-07-31 14:50:00+05:30,-1,NIFTY2380319700CE,19700.0,93.6,94.5,-0.9000000000000057
2023-07-31 15:05:00+05:30,1,NIFTY2380319750CE,19750.0,84.65,80.95,-3.700000000000003
2023-08-01 09:20:00+05:30,1,NIFTY2380319750CE,19750.0,84.05,84.6,0.5499999999999972
2023-08-01 09:40:00+05:30,-1,NIFTY2380319800CE,19800.0,55.15,52.2,2.9499999999999957
2023-08-01 09:55:00+05:30,1,NIFTY2380319800CE,19800.0,60.95,58.45,-2.5
2023-08-01 10:05:00+05:30,-1,NIFTY2380319800CE,19800.0,58.25,59.1,-0.8500000000000014
2023-08-01 11:25:00+05:30,1,NIFTY2380319750CE,19750.0,63.1,62.75,-0.3500000000000014
2023-08-01 11:40:00+05:30,-1,NIFTY2380319750CE,19750.0,59.6,61.95,-2.3500000000000014
2023-08-01 11:45:00+05:30,1,NIFTY2380319750CE,19750.0,67.45,69.3,1.8499999999999943
2023-08-01 12:05:00+05:30,-1,NIFTY2380319750CE,19750.0,62.45,61.6,0.8500000000000014
2023-08-01 13:00:00+05:30,1,NIFTY2380319700CE,19700.0,81.2,81.25,0.04999999999999716
2023-08-01 14:00:00+05:30,-1,NIFTY2380319750CE,19750.0,58.7,61.5,-2.799999999999997
2023-08-01 14:25:00+05:30,1,NIFTY2380319750CE,19750.0,66.0,64.8,-1.2000000000000028
2023-08-01 14:50:00+05:30,-1,NIFTY2380319750CE,19750.0,64.5,64.35,0.15000000000000568
2023-08-02 09:55:00+05:30,1,NIFTY2380319650CE,19650.0,48.4,48.75,0.3500000000000014
2023-08-02 10:20:00+05:30,-1,NIFTY2380319600CE,19600.0,61.9,62.9,-1.0
2023-08-02 10:55:00+05:30,1,NIFTY2380319550CE,19550.0,76.5,73.65,-2.8499999999999943
2023-08-02 11:05:00+05:30,-1,NIFTY2380319550CE,19550.0,60.55,62.15,-1.6000000000000014
2023-08-02 11:20:00+05:30,1,NIFTY2380319550CE,19550.0,65.85,65.55,-0.29999999999999716
2023-08-02 11:40:00+05:30,-1,NIFTY2380319500CE,19500.0,82.0,83.1,-1.0999999999999943
2023-08-02 11:45:00+05:30,1,NIFTY2380319500CE,19500.0,90.0,87.4,-2.5999999999999943
2023-08-02 13:00:00+05:30,-1,NIFTY2380319500CE,19500.0,71.25,73.9,-2.6500000000000057
2023-08-02 14:00:00+05:30,1,NIFTY2380319450CE,19450.0,64.2,63.2,-1.0
2023-08-02 14:20:00+05:30,-1,NIFTY2380319450CE,19450.0,51.55,55.1,-3.5500000000000043
2023-08-02 14:25:00+05:30,1,NIFTY2380319450CE,19450.0,55.3,55.45,0.15000000000000568
2023-08-03 09:20:00+05:30,-1,NIFTY2380319450CE,19450.0,68.85,76.15,-7.300000000000011
2023-08-03 09:35:00+05:30,1,NIFTY2380319550CE,19550.0,28.0,23.9,-4.100000000000001
2023-08-03 09:40:00+05:30,-1,NIFTY2380319500CE,19500.0,38.75,39.55,-0.7999999999999972
2023-08-03 09:55:00+05:30,1,NIFTY2380319500CE,19500.0,51.75,49.2,-2.549999999999997
2023-08-03 10:05:00+05:30,-1,NIFTY2380319500CE,19500.0,41.85,40.2,1.6499999999999986
2023-08-03 10:55:00+05:30,1,NIFTY2380319450CE,19450.0,61.45,67.25,5.799999999999997
2023-08-03 11:25:00+05:30,-1,NIFTY2380319500CE,19500.0,34.55,34.35,0.19999999999999574
2023-08-03 11:35:00+05:30,1,NIFTY2380319500CE,19500.0,31.75,32.55,0.7999999999999972
2023-08-03 11:55:00+05:30,-1,NIFTY2380319500CE,19500.0,29.2,29.05,0.14999999999999858
2023-08-03 13:10:00+05:30,1,NIFTY2380319350CE,19350.0,35.1,38.05,2.9499999999999957
2023-08-03 14:10:00+05:30,-1,NIFTY2380319300CE,19300.0,33.9,35.05,-1.1499999999999986
2023-08-03 14:25:00+05:30,1,NIFTY2380319300CE,19300.0,44.35,42.05,-2.3000000000000043
2023-08-03 14:50:00+05:30,-1,NIFTY2380319300CE,19300.0,23.5,23.95,-0.4499999999999993
